,Loại tin,Mã tin,Link,Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Title,Address,Đường vào,Mặt tiền,Check,Ngày đăng,Ngày hết hạn,Hướng ban công,Category
196,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
197,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
198,Tin VIP Bạc,41073914,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-amelie-villa-phu-my-hung/cat-lo-ban-nh-can-pho-6x20m-gia-chi-10-4-ty-lh-tuoi-pr41073914,120 m²,"10,4 tỷ",,4 tầng,,,,,Cập nhập 100% giỏ hàng nhà phố biệt thự Amelie PMH giá rẻ nhất từ 10.4 tỷ - LH Tươi 0932 161 ***,"Dự án Amelie Villa Phú Mỹ Hưng, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",,6 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
199,Tin VIP Bạc,41176942,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-2-phuong-binh-an/chinh-chu-ban-san-vuon-dang-cap-khu-vip-61p-greenfield-compound-q2-gia-118-ty-pr41176942,553 m²,118 tỷ,,1 tầng,5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,Bán villa sân vườn gần 600m2 đẳng cấp góc 2mt - khu vip 61 Greenfield Trần Não Q2 - giá 118 tỷ,"61P, Đường Số 2, Phường Bình An, Quận 2, Hồ Chí Minh",10 m,,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
200,Tin VIP Bạc,41344222,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-binh-trung-tay-prj-saigon-mystery-villas/gio-hang-san-pham-tot-nhat-du-an-sai-gon-dao-kim-cuong-quan-2-cap-nhat-thang-11-2024-pr41344222,100 m²,"25,5 tỷ",Tây - Bắc,4 tầng,,,Hợp đồng mua bán,Không nội thất,Giỏ hàng sản phẩm tốt nhất dự án Sài Gòn Mystery - Đảo Kim Cương Quận 2 cập nhật tháng 11/2024,"Dự án Saigon Mystery Villas, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",12 m,7 m,Chưa Xác Thực,07/11/2024,17/11/2024,Bắc,Biet Thu
201,Tin VIP Bạc,41456454,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-thoai-ngoc-hau-phuong-hoa-thanh/8-4-ty-ban-135-mv-pho-gan-au-co-cao-van-tan-phu-tan-binh-pr41456454,135 m²,"8,4 tỷ",,2 tầng,,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"8, x tỷ bán 135 m2 biệt thự phố - gần Thoại Ngọc Hầu, Âu Cơ - đường Cao Văn Ngọc Tân Phú, Tân Bình","Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",5 m,10 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
202,Tin VIP Bạc,40433626,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-prj-senturia-nam-sai-gon/cap-nhat-gia-ban-thang-7-gia-tot-nhat-thi-truong-pr40433626,"56,5 m²","6,25 tỷ",,,,,Sổ đỏ/ Sổ hồng,,"Cập nhật giá bán Senturia NSG giai đoạn 1 và 2 tháng 11. Giá từ 6,250 tỷ nhận nhà NH hỗ trợ vay 70%","Dự án Senturia Nam Sài Gòn, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh.",,5 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
203,Tin VIP Bạc,41455808,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/ban-can-goc-131m2-gia-18-5-ty-lh-sam-pr41455808,"131,5 m²","18,5 tỷ",,3 tầng,,,,,Bán căn góc Verosa 131m2 giá 18.5 tỷ LH Sam,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,17/11/2024,,Biet Thu
204,Tin VIP Bạc,41453562,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-huong-phuong-thao-dien/dinh-cu-giam-90-ty-ban-gap-820m2-q2-tn-4-ty-nam-chi-200tr-m2-pr41453562,820 m²,170 tỷ,,,,,,,"Định cư giảm 90 tỷ bán gấp biệt thự Nguyễn Văn Hưởng 820m2, Thảo Điền Q2 - TN 4 tỷ/năm chỉ 200tr/m2","Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
205,Tin VIP Bạc,41375111,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-17-4-phuong-tan-phu-19-prj-khu-dan-cu-nam-vien/villa-dep-gia-tot-dt-17m-16m-my-hung-quan-7-noi-an-ly-tuong-lh-tung-pr41375111,275 m²,77 tỷ,,3 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Villa Nam Viên nhà đẹp giá tốt DT 17m*16m Phú Mỹ Hưng Quận 7 nơi an cư lý tưởng LH 0969 896 *** Tùng,"Dự án Nam Viên, Đường 17, Phường Tân Phú, Quận 7, Hồ Chí Minh",,17 m,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
206,Tin VIP Bạc,40221963,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-long-thanh-my-prj-vinhomes-grand-park/chinh-chu-ban-pho-t2-13-gia-re-pr40221963,126 m²,Thỏa thuận,Đông - Nam,5 tầng,9 phòng,9 phòng,Hợp đồng mua bán,,Chính chủ bán nhà phố T2-13 giá rẻ 126m2 khu Manhattan,"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",,7 m,Chưa Xác Thực,07/11/2024,22/11/2024,Đông - Nam,Biet Thu
207,Tin VIP Bạc,40221884,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-phuong-long-thanh-my-prj-the-manhattan-vinhomes-grand-park/chinh-chu-ban-250m2-gia-re-ven-song-pr40221884,250 m²,Thỏa thuận,Đông - Nam,3 tầng,6 phòng,6 phòng,Hợp đồng mua bán,,Chính chủ bán biệt thự 250m2 giá rẻ ven sông V3 - 285,"Dự án The Manhattan, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",,10 m,Chưa Xác Thực,07/11/2024,22/11/2024,Đông - Nam,Biet Thu
208,Tin VIP Bạc,40611041,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-20-5-phuong-tan-phu-19-prj-my-gia-1/ban-tu-lap-1-quan-7-lon-dep-pr40611041,"251,25 m²",110 tỷ,Tây - Bắc,3 tầng,5 phòng,,,,"Bán biệt thự Tứ Lập Mỹ Gia 1, phường Tân Phú, Quận 7 - đường lớn nhà đẹp","Dự án Mỹ Gia 1, Đường 20, Phường Tân Phú, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
209,Tin VIP Bạc,40950662,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-990-phuong-phu-huu-2-prj-dragon-village/ban-nhieu-can-shophouse-pho-song-lap-khu-quan-9-pr40950662,160 m²,"9,7 tỷ",,3 tầng,,,,,"Bán nhiều căn shophouse, nhà phố, biệt thự song lập khu Dragon Village - Quận 9","Dự án Dragon Village, Đường 990, Phường Phú Hữu, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,07/11/2024,14/11/2024,,Biet Thu
210,Tin VIP Bạc,41451434,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-prj-the-global-city/ban-pho-5x19m-1-tret-4-lau-view-cong-vien-gia-chi-35-5-ty-lh-pr41451434,95 m²,35 tỷ,,5 tầng,,,Hợp đồng mua bán,Không nội thất,"Bán nhà phố Global City 5x19m, 1 trệt 4 lầu view công viên giá chỉ 35,5 tỷ.LH: 0916 592 ***","Dự án The Global City, Phường An Phú, Quận 2, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,14/11/2024,,Biet Thu
211,Tin VIP Bạc,41427105,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-xuan-thuy-phuong-thao-dien/ban-sieu-khan-hiem-quan-2-dt-753m2-20x30-ham-3-lau-noi-that-cao-cap-gia-165-ty-pr41427105,753 m²,165 tỷ,,4 tầng,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán biệt thự siêu khan hiếm Thảo Điền Quận 2 DT 753m2 (20x30) hầm 3 lầu nội thất cao cấp giá 165 tỷ,"Đường Xuân Thủy, Phường Thảo Điền, Quận 2, Hồ Chí Minh",30 m,20 m,Chưa Xác Thực,06/11/2024,14/11/2024,,Biet Thu
212,Tin VIP Bạc,41449284,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-ba-tuyen-phuong-12-10/-mat-tien-p12-tan-binh-khu-k300-cong-hoa-7-30-3-tang-41-8-ty-pr41449284,210 m²,"41,8 tỷ",,3 tầng,4 phòng,,,,"Biệt thự mặt tiền Nguyễn Bá Tuyển, P12, Tân Bình (Khu K300 Cộng Hoà) - 7*30m, 3 tầng - 41,8 tỷ","Đường Nguyễn Bá Tuyển, Phường 12, Tân Bình, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,17/11/2024,,Biet Thu
213,Tin VIP Bạc,35746243,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-lavila-kien-a-nha-be/chinh-chu-ban-gap-pho-kdc-ven-song-dt-5-5-x-17-6-gia-11-ty-500tr-lh-0909904066-pr35746243,106 m²,"10,2 tỷ",,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,,"Gia đình cần bán gấp nhà phố Lavila KDC ven sông, sổ hồng đầy đủ, giá (10 tỷ 200 tr) LH: 0909 888 ***","Dự án Lavila Kiến Á - Nhà Bè, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,21/11/2024,,Biet Thu
214,Tin VIP Bạc,41446479,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-pho-dong-village/-phodong-11-5x20m-hoan-thien-ban-gap-21-ty-lh-pr41446479,230 m²,21 tỷ,,3 tầng,,,Sổ hồng,,"Biệt thự PhoDong Village 11,5x20m nhà hoàn thiện bán gấp 21 tỷ. LH 0902 802 ***","Đường Đông Village , Nguyễn Thị Định, Cát Lái, Quận 2, Hồ Chí Minh",,"11,5 m",Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
215,Tin VIP Bạc,40741536,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ly-long-tuong-phuong-tan-phong-9-prj-khu-biet-thu-my-quang/can-ban-don-lap-pmh-q7-352m2-6pn-noi-that-cao-cap-gia-chi-co-148ty-lh-pr40741536,"352,5 m²",148 tỷ,,2 tầng,5 phòng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Cần bán Biệt thự đơn lập Mỹ Quang PMH Q7, 352m2 6PN nội thất cao cấp giá chỉ có 148tỷ LH 0917 554 ***","Khu biệt thự Mỹ Quang, Lý Long Tường, Tân Phong, Quận 7, Hồ Chí Minh",12 m,,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
216,Tin VIP Bạc,40495319,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phong-9-prj-phu-my-hung/ban-villa-don-lap-3-mat-tien-full-ham-noi-that-cao-cap-duong-lon-25m-an-ninh-tuyet-doi-pr40495319,279 m²,Thỏa thuận,,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán Villa 3 mặt tiền, ngay bến du thuyền, công viên cầu Ánh Sao, 3 mặt giáp công viên bờ sông","Dự án Phú Mỹ Hưng, Phường Tân Phong, Quận 7, Hồ Chí Minh",25 m,"12,5 m",Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
217,Tin thường,41040172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-huu-2-prj-khu-dan-cu-khang-an/b-3-lau-qu-9-da-co-so-rieng-ho-cong-105m2-gia-12-ty-pr41040172,105 m²,12 tỷ,Đông - Nam,3 tầng,,,Sổ đỏ/ Sổ hồng.,Không nội thất,"Bán nhà 3 lầu khu dân cư Khang An, Phú Hữu, Quận 9, đã có sổ riêng hoàn công, 105m2 giá 12 tỷ","Dự án Khang An, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,7 m,TIN XÁC THỰC,12/11/2024,22/11/2024,Đông - Nam,Biet Thu
218,Tin thường,41288258,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/can-ban-hoan-thien-full-noi-that-o-5x22m-ham-4-lau-co-thang-may-25m-city-pr41288258,110 m²,"17,4 tỷ",,5 tầng,,,Sổ hồng.,Đầy đủ,"Cần bán: Nhà hoàn thiện full nội thất ở 5x22m, hầm + 4 lầu có thang máy, đường 25m Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",25 m,5 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
219,Tin thường,35073747,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-dinh-phuong-cat-lai-prj-khu-biet-thu-sol-villas/-vuon-full-noi-that-can-ban-nhanh-dt-132m2-gia-12-9-ty-pr35073747,120 m²,11 tỷ,,,4 phòng,,Sổ hồng,,"Biệt thự vườn khu compound Sol Villas, nhà 2 mặt tiền trước sau. Giá 11 tỷ. LH: 0902 746 ***","Dự án Sol Villas, Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Hồ Chí Minh",,,TIN XÁC THỰC,05/11/2024,16/11/2024,,Biet Thu
220,Tin thường,40950060,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/chu-thien-chi-can-day-nh-hoan-thien-phong-cuc-dep-9x20m-ham-4-lau-kdt-city-pr40950060,189 m²,31 tỷ,,4 tầng,,,,,"Chủ nhà thiện chí cần đẩy nhanh nhà hoàn thiện văn phòng cực đẹp 9x20m, hầm, 4L KĐT Vạn Phúc City","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",14 m,,TIN XÁC THỰC,09/11/2024,19/11/2024,,Biet Thu
221,Tin thường,40778106,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/ban-nh-full-noi-that-cao-cap-5x20-5m-ham-4-tang-moi-hoan-thien-so-hong-san-pr40778106,"102,5 m²","18,8 tỷ",Đông - Bắc,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Bán nhanh - Nhà full nội thất cao cấp - 5x20,5m - Hầm 4 tầng - Nhà mới hoàn thiện - Sổ hồng sẵn","Dự án KĐT Vạn Phúc City, Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",13 m,5 m,TIN XÁC THỰC,11/11/2024,21/11/2024,Đông - Bắc,Biet Thu
222,Tin thường,40917134,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lien-phuong-phuong-phu-huu-2-prj-verosa-park-khang-dien/chinh-chu-ban-can-goc-17x14m-xay-dung-1-tret-3-lau-so-hong-rieng-pr40917134,"214,4 m²",28 tỷ,Bắc,4 tầng,6 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,Chính chủ bán căn góc biệt thự Verosa Khang Điền 17x14m. Xây dựng 1 trệt 3 lầu. Sổ hồng riêng,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",16 m,17 m,TIN XÁC THỰC,06/11/2024,22/11/2024,Bắc,Biet Thu
223,Tin thường,41503934,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phu-my-9/sieu-pham-duy-t-tai-quan-7-ban-pho-gia-chi-13-7-ty-pr41503934,90 m²,"13,7 tỷ",Nam,4 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,,"Siêu phẩm duy nhất tại đường D1, Quận 7 - bán nhà phố giá chỉ 13,7 tỷ","Đường D1, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",20 m,5 m,Chưa Xác Thực,12/11/2024,22/11/2024,Nam,Biet Thu
224,Tin thường,41378247,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d1-phuong-phuoc-long-b-prj-riviera-cove/sieu-dep-ban-dt-501m2-so-hong-gia-chi-55-ty-anh-chi-xem-n-e-nhi-a-pr41378247,501 m²,55 tỷ,Đông - Nam,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"Siêu đẹp! Bán Biệt Thự Riviera Cove DT 501m2 sổ hồng, giá chỉ 55 tỷ, anh chị xem nhà nhắn e Nhi ạ","Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",12 m,16 m,TIN XÁC THỰC,31/10/2024,30/11/2024,Đông - Nam,Biet Thu
225,Tin thường,41297039,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-10-phuong-hiep-binh-chanh/-sau-coopmart-trieu-200m2-chi-15-ty-duc-pr41297039,200 m²,15 tỷ,,2 tầng,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Biệt thự sau Coopmart Bình Triệu 200m2 chỉ 15 tỷ Hiệp Bình Chánh Thủ Đức,"Đường 10, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",10 m,10 m,TIN XÁC THỰC,02/11/2024,13/11/2024,,Biet Thu
226,Tin VIP Bạc,40700215,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-trinh-quang-nghi-xa-phong-phu-4-prj-lovera-premier/giam-gia-soc-ban-gap-can-sieu-dep-thiet-cach-nhat-khu-4-premier-pr40700215,160 m²,"19,5 tỷ",Tây,4 tầng,4 phòng,5 phòng,,,Giảm mạnh cả tỷ bán nhanh căn biệt thự đẹp nhất khu 4 Lovera Premier cho con đi du học giá 19.5tỷ,"Dự án Lovera Premier, Đường Trịnh Quang Nghị, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",20 m,,Chưa Xác Thực,06/11/2024,21/11/2024,Nam,Biet Thu
227,Tin thường,40419544,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-luong-hoa-1-prj-la-home-long-an/mo-b-chinh-thuc-du-ph-khuc-sol-co-5-suat-noi-bo-ck-15-he-pr40419544?source=ad&adid=2632751,100 m²,"2,99 tỷ",,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,"Mở bán chính thức dự án LA Home phân khúc La Sol, có 5 suất nội bộ CK 15%, Liên hệ 0904 508 ***","Dự án LA Home Long An, Xã Lương Hòa, Bến Lức, Long An",,,Chưa Xác Thực,30/10/2024,,,Biet Thu
228,Tin VIP Bạc,41442358,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/gio-hang-sang-nhuong-gs-metrocity-be-gia-tot-t-pr41442358,162 m²,21 tỷ,,3 tầng,4 phòng,4 phòng,Hợp đồng mua bán,,Giỏ hàng sang nhượng biệt thự GS Metrocity Nhà Bè (Zeitgeist) giá tốt nhất 0909 467 ***,"Dự án Zeitgeist City, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
229,Tin VIP Bạc,41442141,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-van-giau-xa-vinh-loc-b-prj-the-meadow-binh-chanh/khach-can-ban-gap-pho-goc-nam-sau-n-lh-pr41442141,"187,4 m²","13,5 tỷ",Tây - Nam,,,,Hợp đồng mua bán,Không nội thất,Khách cần bán gấp nhà phố góc Bình Chánh năm sau nhận nhà. Lh 0981 493 ***,"Dự án The Meadow Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",12 m,12 m,Chưa Xác Thực,06/11/2024,16/11/2024,Tây - Nam,Biet Thu
230,Tin VIP Bạc,41164868,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-nhung-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/-9x21-h-4t-huong-dong-nam-doi-dien-cong-vien-ho-boi-pr41164868,189 m²,"28,5 tỷ",Đông - Nam,5 tầng,6 phòng,7 phòng,Sổ đỏ/ Sổ hồng.,,Biệt thự 9x21m H + 4T Vạn Phúc City 28.5 tỷ hướng Đông Nam đối diện công viên hồ bơi,"Dự án KĐT Vạn Phúc City, Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",,,TIN XÁC THỰC,06/11/2024,21/11/2024,Đông - Nam,Biet Thu
231,Tin VIP Bạc,41147499,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-16-5-phuong-truong-thanh-prj-khu-do-thi-moi-dong-tang-long/gio-hang-5x20m-6-8-ty-8x20m-9-2ty-10x20m-15-ty-10x32m-19ty-20x20-27-ty-pr41147499,100 m²,"6,8 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,"Giỏ hàng biệt thự Đông Tăng Long 5x20m 6.8 tỷ, 8x20m 8.5tỷ, 10x20m 15 tỷ, 10x32m 19tỷ, 20x20m 27 tỷ","Dự án Đông Tăng Long, Đường 16, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
232,Tin VIP Vàng,41053383,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/can-ban-can-xe-khe-vip-mat-tien-8m-gan-cong-vien-bien-ho-grand-world-duong-thong-gan-truong-hoc-pr41053383?source=ad&adid=2634189,136 m²,"15,5 tỷ",Tây - Nam,,,,Hợp đồng mua bán,Nhà thô 5 tầng,"Cần bán căn xẻ khe VIP mặt tiền 8m gần công viên, biển hồ, Grand World. Đường thông, gần trường học","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",13 m,8 m,Chưa Xác Thực,28/10/2024,12/11/2024,Tây - Nam,Biet Thu
233,Tin VIP Bạc,35827433,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d3-phuong-phu-huu-2-prj-mega-ruby/-5x20m-huong-tay-full-noi-that-gia-9-5-ty-pr35827433,"82,5 m²","10,6 tỷ",Tây,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Nội thất đầy đủ,"Hướng tây giá tốt 10,6tỷ nội thất đẹp,sân trước sau thông thoáng và có ban công 3PN","Dự án Mega Ruby, Đường D3, Phường Phú Hữu, Quận 9, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,06/11/2024,16/11/2024,Tây,Biet Thu
234,Tin VIP Bạc,41440716,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pham-huu-lau-phuong-phu-my-9/ban-can-pho-1-tret-2-san-thuong-gia-chi-12-999-trieu-lh-pr41440716,90 m²,13 tỷ,Bắc,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,Bán căn nhà phố 1 trệt 2 lầu sân thượng giá chỉ 13 tỷ. LH 0902 747 ***,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
235,Tin VIP Bạc,41227164,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-7-10/ban-468-7-quan-go-vap-dt-8x14m-2-lau-lh-pr41227164,112 m²,18 tỷ,,3 tầng,4 phòng,4 phòng,Sổ hồng,,"Bán biệt thự 468 Phan Văn Trị Phường 7, quận Gò Vấp, DT 8x14m, 2 lầu. Lh: 0963 492 ***","468, Đường Phan Văn Trị, Phường 7, Gò Vấp, Hồ Chí Minh",10 m,8 m,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
236,Tin VIP Bạc,41440041,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-5-15-prj-cityland-garden-hills-go-vap/hot-pho-emart-khu-canh-sieu-thi-emart-pr41440041,95 m²,"17,5 tỷ",Đông - Bắc,4 tầng,4 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,Hot: Nhà phố Cityland Emart (khu Garden Hills) cạnh siêu thị Emart,"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",12 m,5 m,Chưa Xác Thực,06/11/2024,13/11/2024,,Biet Thu
237,Tin VIP Bạc,41325910,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-1-phuong-tan-phong-9-prj-khu-dan-cu-kim-son/khong-co-kha-nang-thanh-toan-bank-vay-16-ty-ban-gap-goc-2mt-kdc-dt-5-5x20-gia-27-ty-pr41325910,"90,6 m²",27 tỷ,Tây,5 tầng,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,"Không có khả năng thanh toán bank vay 16 tỷ bán gấp góc 2MT KDC Kim Sơn DT 5,1x20m giá 27 tỷ","Kim Sơn, Đường 1, Phường Tân Phong, Quận 7, Hồ Chí Minh",,"5,1 m",Chưa Xác Thực,06/11/2024,13/11/2024,Tây,Biet Thu
